<estar>_re_zarpado estar_re_zarpado $1:VM I
<estar>_zarpado estar_zarpado $1:VM I
<hacer>_boleta hacer_boleta $1:VM I
<hacer>_el_dos hacer_el_dos $1:VM I
<hacer>_el_verso hacer_el_verso $1:VM I
<hacer>_el_verso hacer_el_verso $1:VM I
<hacer>_la_pata hacer_la_pata $1:VM I
<hacer>_la_segunda hacer_la_segunda $1:VM I
<hacer>_mula hacer_mula $1:VM I
<hinchar>_las_bolas hinchar_las_bolas $1:VM I
<importar>_un_carajo importar_un_carajo $1:VM I
<importar>_un_comino importar_un_comino $1:VM I
<importar>_un_komino importar_un_komino $1:VM I
<ir>_a_freir_churros ir_a_freir_churros $1:VM I
<ir>_como_piña ir_como_piña $1:VM I
<ir>_como_trompada ir_como_trompada $1:VM I
<ir>_con_todo ir_con_todo $1:VM I
<kagar>_a_pedos kagar_a_pedos $1:VM I
<kagar>_fuego kagar_fuego $1:VM I
<klavar>_el_visto klavar_el_visto $1:VM I
<mandar>_a_cagar mandar_a_cagar $1:VM I
<mandar>_a_la_mierda mandar_a_la_mierda $1:VM I
<mandar>_al_carajo mandar_al_carajo $1:VM I
<mandar>_fruta mandar_fruta $1:VM I
<mandar>_verdura mandar_verdura $1:VM I
<meter>_el_perro meter_el_perro $1:VM I
<meter>_la_pata meter_la_pata $1:VM I
<meter>_mula meter_mula $1:VM I
<pagar>_el_pato pagar_el_pato $1:VM I
<poner>_huevo poner_huevo $1:VM I
<poner>_los_cuernos poner_los_cuernos $1:VM I
<poner>_palos_en_la_rueda poner_palos_en_la_rueda $1:VM I
<rayar>_la_madre rayar_la_madre $1:VM I
<romper>_el_culo romper_el_culo $1:VM I
<romper>_el_kulo romper_el_kulo $1:VM I
<romper>_el_orto romper_el_orto $1:VM I
<romper>_las_bolas romper_las_bolas $1:VM I
<romper>_las_pelotas romper_las_pelotas $1:VM I
<romper>_los_huevos romper_los_huevos $1:VM I
<sacar>_de_quicio sacar_de_quicio $1:VM I
<sacar>_el_cuero sacar_el_cuero $1:VM I
<sakar>_de_quicio sakar_de_quicio $1:VM I
<sakar>_el_kuero sakar_el_kuero $1:VM I
<salir>_como_piña salir_como_piña $1:VM I
<ser>_el_más_polenta ser_el_más_polenta $1:VM I
<ser>_el_más_poronga ser_el_más_poronga $1:VM I
<ser>_gorra ser_gorra $1:VM I
<ser>_la_gata_flora ser_la_gata_flora $1:VM I
<ser>_re_pistola ser_re_pistola $1:VM I
<ser>_un_cachivache ser_un_cachivache $1:VM I
<ser>_un_kachivache ser_un_kachivache $1:VM I
<ser>_un_pancho ser_un_pancho $1:VM I
<ser>_un_pichi ser_un_pichi $1:VM I
<tener>_aguante tener_aguante $1:VM I
<tener>_buen_rollo tener_buen_rollo $1:VM I
<tener>_cabida tener_cabida $1:VM I
<tener>_dos_dedos_de_frente tener_dos_dedos_de_frente $1:VM I
<tener>_kabida tener_kabida $1:VM I
<tener>_la_marca_de_la_gorra tener_la_marca_de_la_gorra $1:VM I
<tener>_la_marka_de_la_gorra tener_la_marka_de_la_gorra $1:VM I
<tener>_las_bolas_por_el_piso tener_las_bolas_por_el_piso $1:VM I
<tener>_las_bolas_por_el_suelo tener_las_bolas_por_el_suelo $1:VM I
<tener>_mal_rollo tener_mal_rollo $1:VM I
<tener>_onda tener_onda $1:VM I
<tirar>_fruta tirar_fruta $1:VM I
<tirar>_la_goma tirar_la_goma $1:VM I
<tirar>_verdura tirar_verdura $1:VM I
<valer>_hongo valer_hongo $1:VM I
<vender>_un_buzón vender_un_buzón $1:VM I
la_<cagar> cagarla $2:VM I
la_<embarrar> embarrarla $2:VM I
la_<kagar> kagarla $2:VM I
la_<pifiar> pifiarla $2:VM I
la_<sudar> sudarla $2:VM I
la_<tener>_adentro tenerla_adentro $2:VM I
la_<tener>_clara tenerla_clara $2:VM I
la_<tener>_klara tenerla_klara $2:VM I
la_<sacar>_barata sacarla_barata $2:VM I
no_<cazar>_un_fulbo no_cazar_un_fulbo $2:VM I 
no_<kazar>_un_fulbo no_kazar_un_fulbo $2:VM I
<le>_<dar>_la_weá darle_la_weá $2:VM I 
<le>_<dar>_masa darle_masa $2:VM I
me_<haber>_<afanar> afanarse $2:VM I
te_<haber>_<afanar> afanarse $2:VM I
se_<haber>_<afanar> afanarse $2:VM I
nos_<haber>_<afanar> afanarse $2:VM I
os_<haber>_<afanar> afanarse $2:VM I
me_<afanar> afanarse $2:VM I
te_<afanar> afanarse $2:VM I
se_<afanar> afanarse $2:VM I
nos_<afanar> afanarse $2:VM I
os_<afanar> afanarse $2:VM I
afanarme afanarse $1:VM I
afanarte afanarse $1:VM I
afanarnos afanarse $1:VM I
afanaros afanarse $1:VM I
me_<haber>_<avivar> avivarse $2:VM I
te_<haber>_<avivar> avivarse $2:VM I
se_<haber>_<avivar> avivarse $2:VM I
nos_<haber>_<avivar> avivarse $2:VM I
os_<haber>_<avivar> avivarse $2:VM I
me_<avivar> avivarse $2:VM I
te_<avivar> avivarse $2:VM I
se_<avivar> avivarse $2:VM I
nos_<avivar> avivarse $2:VM I
os_<avivar> avivarse $2:VM I
avivarme avivarse $1:VM I
avivarte avivarse $1:VM I
avivarnos avivarse $1:VM I
avivaros avivarse $1:VM I
me_<haber>_<cabrear> cabrearse $2:VM I
te_<haber>_<cabrear> cabrearse $2:VM I
se_<haber>_<cabrear> cabrearse $2:VM I
nos_<haber>_<cabrear> cabrearse $2:VM I
os_<haber>_<cabrear> cabrearse $2:VM I
me_<cabrear> cabrearse $2:VM I
te_<cabrear> cabrearse $2:VM I
se_<cabrear> cabrearse $2:VM I
nos_<cabrear> cabrearse $2:VM I
os_<cabrear> cabrearse $2:VM I
cabrearme cabrearse $1:VM I
cabrearte cabrearse $1:VM I
cabrearnos cabrearse $1:VM I
cabrearos cabrearse $1:VM I
me_<haber>_<cagar> cagarse $2:VM I
te_<haber>_<cagar> cagarse $2:VM I
se_<haber>_<cagar> cagarse $2:VM I
nos_<haber>_<cagar> cagarse $2:VM I
os_<haber>_<cagar> cagarse $2:VM I
me_<cagar> cagarse $2:VM I
te_<cagar> cagarse $2:VM I
se_<cagar> cagarse $2:VM I
nos_<cagar> cagarse $2:VM I
os_<cagar> cagarse $2:VM I
cagarme cagarse $1:VM I
cagarte cagarse $1:VM I
cagarnos cagarse $1:VM I
cagaros cagarse $1:VM I
me_<haber>_<copar> coparse $2:VM I
te_<haber>_<copar> coparse $2:VM I
se_<haber>_<copar> coparse $2:VM I
nos_<haber>_<copar> coparse $2:VM I
os_<haber>_<copar> coparse $2:VM I
me_<copar> coparse $2:VM I
te_<copar> coparse $2:VM I
se_<copar> coparse $2:VM I
nos_<copar> coparse $2:VM I
os_<copar> coparse $2:VM I
coparme coparse $1:VM I
coparte coparse $1:VM I
coparnos coparse $1:VM I
coparos coparse $1:VM I
me_<haber>_<joder> joderse $2:VM I
te_<haber>_<joder> joderse $2:VM I
se_<haber>_<joder> joderse $2:VM I
nos_<haber>_<joder> joderse $2:VM I
os_<haber>_<joder> joderse $2:VM I
me_<joder> joderse $2:VM I
te_<joder> joderse $2:VM I
se_<joder> joderse $2:VM I
nos_<joder> joderse $2:VM I
os_<joder> joderse $2:VM I
joderme joderse $1:VM I
joderte joderse $1:VM I
jodernos joderse $1:VM I
joderos joderse $1:VM I
me_<haber>_<kabrear> kabrearse $2:VM I
te_<haber>_<kabrear> kabrearse $2:VM I
se_<haber>_<kabrear> kabrearse $2:VM I
nos_<haber>_<kabrear> kabrearse $2:VM I
